season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,ngs_position,week,game_type,status_description_abbr,football_name,draft_number,age
2012,NE,DT,,97,CUT,Ron Brace,Ronald,Brace,1986-12-18,75.0,330.0,,00-0027016,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbb5b4nss6uxgo2kvnwh",BRA046719,,32004252-4104-6719-75d3-ba98614a23b7,2009.0,2009.0,NE,,16.0,REG,I01,Ron,40,25.0
2012,IND,CB,,20,ACT,Darius Butler,Darius,Butler,1986-03-18,70.0,185.0,Connecticut,00-0027017,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jioulfkazqkukruq4yuh",BUT141928,34492,32004255-5414-1928-1c78-ad638a9b1b92,2009.0,2009.0,NE,,18.0,WC,A01,Darius,41,26.0
2012,BUF,FS,,31,ACT,Jairus Byrd,Jairus,Byrd,1986-10-07,70.0,203.0,Oregon,00-0027018,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q3hlibknedbissfommcv",BYR449897,34493,32004259-5244-9897-1138-fe44fad659f1,2009.0,2009.0,BUF,,17.0,REG,A01,Jairus,42,25.0
2012,HST,OLB,,98,ACT,Connor Barwin,Connor,Barwin,1986-10-15,76.0,268.0,Cincinnati,00-0027022,12449,9f98ec9c-fac4-48f2-996c-9c7558f64221,9310,6074,4969,BarwCo99,8565,371,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xtaqskqpspksh4krryfb",BAR811942,34497,32004241-5281-1942-db42-58b1bdcf19d2,2009.0,2009.0,HST,,19.0,DIV,A01,Connor,46,25.0
2012,OAK,SS,,34,ACT,Michael Mitchell,Michael,Mitchell,1987-06-10,72.0,213.0,Ohio U.,00-0027023,12619,ca8815bc-c68f-4d18-80fc-f61e4a2053b8,9311,6102,4970,,8776,395,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztkfeslzvq6tia7qix7a",MIT560825,34498,32004d49-5456-0825-73a7-ff76dd14310b,2009.0,2009.0,OAK,,17.0,REG,A01,Michael,47,25.0
2012,SF,FS,,28,ACT,Darcel McBath,Steven,McBath,1985-10-28,73.0,198.0,,00-0027024,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r5oe7lsk75sdd0horphr",MCB107404,,32004d43-4210-7404-8ea5-2828e469fc46,2009.0,2009.0,DEN,,21.0,SB,A01,Darcel,48,26.0
2012,SEA,C,,60,ACT,Max Unger,Max,Unger,1986-04-14,77.0,305.0,Oregon,00-0027025,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zspyq1pcjhjuvcj9se5q",UNG408916,34500,3200554e-4740-8916-7317-952d2a498a9b,2009.0,2009.0,SEA,,19.0,DIV,A01,Max,49,26.0
2012,CLV,WR,,11,RES,Mohamed Massaquoi,Mohamed,Massaquoi,1986-11-24,74.0,207.0,,00-0027026,12581,4b03a2f0-c94f-42d2-a046-ee48125e2761,,6028,4973,MassMo00,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhlimzndr5zoo6qifrvi",MAS318574,,32004d41-5331-8574-a00d-f0d29c2b455e,2009.0,2009.0,CLV,,16.0,REG,I01,Mohamed,50,25.0
2012,BUF,G,,67,ACT,Andy Levitre,Andrew,Levitre,1986-05-15,74.0,305.0,Oregon State,00-0027027,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bedmmuvegoul5o7fqt7x",LEV605031,34502,32004c45-5660-5031-b546-3e27e27f0f88,2009.0,2009.0,BUF,,17.0,REG,A01,Andy,51,26.0
2012,PHI,RB,,25,ACT,LeSean McCoy,LeSean,McCoy,1988-07-12,71.0,208.0,Pittsburgh,00-0027029,12514,166292fc-629e-4c7b-b7bf-f572ca9eeb43,9317,5970,4976,McCoLe01,11932,676,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbktgxotzvm04sasmxwl",MCC620232,34504,32004d43-4362-0232-7a1d-dd0dd389f3f5,2009.0,2009.0,PHI,,17.0,REG,A01,LeSean,53,24.0
2012,MIN,T,,71,ACT,Phil Loadholt,Phil,Loadholt,1986-01-21,80.0,343.0,Oklahoma,00-0027030,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfkot7c6i5frqttr8n7w",LOA148317,34505,32004c4f-4114-8317-34cc-4cb78a12906b,2009.0,2009.0,MIN,,18.0,WC,A01,Phil,54,26.0
2012,ATL,SS,,25,ACT,William Moore,William,Moore,1985-05-18,72.0,221.0,Missouri,00-0027031,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhpbufmnqaw7tdmpm3vi",MOO749400,34506,32004d4f-4f74-9400-66e5-f5b3d22543ca,2009.0,2009.0,ATL,,20.0,CON,A01,William,55,27.0
2012,IND,DT,,95,RES,Fili Moala,Fili,Moala,1985-06-23,76.0,310.0,,00-0027032,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qxcs8qnia8lsyjk7w7ef",MOA359918,,32004d4f-4135-9918-827b-495b61955994,2009.0,2009.0,IND,,12.0,REG,A01,Fili,56,27.0
2012,BLT,OLB,,99,ACT,Paul Kruger,Paul,Kruger,1986-02-15,76.0,270.0,Utah,00-0027033,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ze3ytwhqq16uvenend3f",KRU476709,34508,32004b52-5547-6709-2661-02ce12d8c628,2009.0,2009.0,BLT,,21.0,SB,A01,Paul,57,26.0
2012,NE,T,,76,ACT,Sebastian Vollmer,Sebastian,Vollmer,1984-07-10,80.0,320.0,Houston,00-0027034,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtmq88vdixcryt7ashqx",VOL358482,34509,3200564f-4c35-8482-f939-d3333b87eb89,2009.0,2009.0,NE,,20.0,CON,A01,Sebastian,58,28.0
2012,CAR,FS,,23,RES,Sherrod Martin,Jerald,Martin,1984-10-12,73.0,200.0,Troy,00-0027035,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmz2ksqwhyyoind290uw",MAR731251,34510,32004d41-5273-1251-4634-1be34c2192fa,2009.0,2009.0,CAR,,13.0,REG,A01,Sherrod,59,27.0
2012,NYG,T,,65,ACT,Will Beatty,William,Beatty,1985-03-02,78.0,319.0,Connecticut,00-0027036,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nfdsdnlhffir7knww7vo",BEA648028,34511,32004245-4164-8028-fd96-9f8a8bb98e2b,2009.0,2009.0,NYG,,17.0,REG,A01,Will,60,27.0
2012,MIA,CB,,24,ACT,Sean Smith,Sean,Smith,1987-07-14,75.0,218.0,Utah,00-0027037,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fk5yrlrrtjbr6jcv5l45",SMI707600,34512,3200534d-4970-7600-c8e5-82219fe482dd,2009.0,2009.0,MIA,,17.0,REG,A01,Sean,61,25.0
2012,TEN,DT,,94,ACT,Sen'Derrick Marks,Sen'Derrick,Marks,1987-02-23,74.0,294.0,Auburn,00-0027038,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qluygb2d7b1xpmghgt8g",MAR262155,34513,32004d41-5226-2155-e236-7be32948bc5d,2009.0,2009.0,TEN,,17.0,REG,A01,Sen'Derrick,62,25.0
2012,CIN,TE,,89,ACT,Richard Quinn,Richard,Quinn,1986-09-06,76.0,264.0,,00-0027040,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s8p5h3josowbunutkenu",QUI710607,,32005155-4971-0607-f839-7476dd47f38f,2009.0,2009.0,DEN,,18.0,WC,I01,Richard,64,25.0
2012,SL,CB,,32,ACT,Bradley Fletcher,Bradley,Fletcher,1986-06-25,72.0,200.0,Iowa,00-0027041,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hch25rxcmk5fdld5kux3",FLE563606,34517,3200464c-4556-3606-cb0f-feadd0d462bb,2009.0,2009.0,SL,,17.0,REG,A01,Bradley,66,26.0
2012,CAR,OLB,,54,ACT,Jason Williams,Jason,Williams,1986-04-23,73.0,245.0,,00-0027043,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/id1d90xicawul7fc01xr",WIL349409,,32005749-4c34-9409-9e02-673d0e7eb356,2009.0,2009.0,DAL,,17.0,REG,A01,Jason,69,26.0
2012,PHI,OLB,,57,ACT,Jason Williams,Jason,Williams,1986-04-23,73.0,245.0,,00-0027043,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/id1d90xicawul7fc01xr",WIL349409,,32005749-4c34-9409-9e02-673d0e7eb356,2009.0,2009.0,DAL,,8.0,REG,A01,Jason,69,26.0
2012,CIN,DE,,93,ACT,Michael Johnson,Michael,Johnson,1987-02-07,79.0,270.0,Georgia Tech,00-0027044,12436,f1769155-163f-40e5-b0a8-61c3ce0fbeac,9334,6061,4993,JohnMi98,8435,354,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/krkxyza7pgqtd4pgfosk",JOH000003,34521,32004a4f-4800-0003-e3a8-00d483b4672f,2009.0,2009.0,CIN,,18.0,WC,A01,Michael,70,25.0
2012,OAK,DE,,77,ACT,Matt Shaughnessy,Matthew,Shaughnessy,1986-09-23,77.0,285.0,,00-0027045,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sm9msci2rvue4oaw0nip",SHA517783,,32005348-4151-7783-aa8a-45c6045a86d0,2009.0,2009.0,OAK,,17.0,REG,A01,Matt,71,25.0
2012,JAX,DT,,96,ACT,Terrance Knighton,Terrance,Knighton,1986-07-04,75.0,330.0,,00-0027046,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xu0w6n4kfrvn9n8yszvr",KNI770772,,32004b4e-4977-0772-7db5-56b2bd06410b,2009.0,2009.0,JAX,,17.0,REG,A01,Terrance,72,26.0
2012,JAX,CB,,21,ACT,Derek Cox,Derek,Cox,1986-09-22,73.0,195.0,,00-0027047,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypds8ex08xfrny7qbksu",COX192709,,3200434f-5819-2709-dcb8-ceb62b5beef0,2009.0,2009.0,JAX,,17.0,REG,A01,Derek,73,25.0
2012,DET,OLB,,54,ACT,DeAndre Levy,DeAndre,Levy,1987-03-26,74.0,238.0,Wisconsin,00-0027050,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjottqiqonzh7seflifb",LEV659364,34527,32004c45-5665-9364-690e-bc6fd896f224,2009.0,2009.0,DET,,17.0,REG,A01,DeAndre,76,25.0
2012,HST,G,,62,ACT,Antoine Caldwell,Antoine,Caldwell,1986-04-19,75.0,315.0,,00-0027051,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ds5gndo8u5ix5sd9vjcu",CAL118244,,32004341-4c11-8244-4970-f9e42bcfb532,2009.0,2009.0,HST,,19.0,DIV,I01,Antoine,77,26.0
2012,SD,G,,65,ACT,Louis Vasquez,Louis,Vasquez,1987-04-11,77.0,335.0,Texas Tech,00-0027052,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwxpe6zw8ywtzb4zqkgv",VAS363561,34529,32005641-5336-3561-4ccd-bf102f1ae163,2009.0,2009.0,SD,,17.0,REG,A01,Louis,78,25.0
2012,BUF,G,,60,ACT,Kraig Urbik,Kraig,Urbik,1985-09-23,77.0,324.0,Wisconsin,00-0027053,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hafxyls1bketoij9pkkc",URB695653,34530,32005552-4269-5653-f28b-cef8801426b5,2009.0,2009.0,PIT,,17.0,REG,A01,Kraig,79,26.0
2012,DET,CB,,32,CUT,Kevin Barnes,Kevin,Barnes,1986-09-15,73.0,190.0,,00-0027054,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcjpdlqrnoepbxedkz3g",BAR321209,,32004241-5232-1209-6d92-fe0ae3c638e2,2009.0,2009.0,WAS,,2.0,REG,A01,Kevin,80,25.0
2012,TB,DT,,90,ACT,Roy Miller,Roy,Miller,1987-07-09,74.0,310.0,Texas,00-0027055,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m9hkxcykj6adzkjz6d0o",MIL544398,34532,32004d49-4c54-4398-a957-f9286a7c6ff4,2009.0,2009.0,TB,,17.0,REG,A01,Roy,81,25.0
2012,CIN,WR,,19,ACT,Brandon Tate,Brandon,Tate,1987-10-05,73.0,200.0,North Carolina,00-0027057,12597,3289f9ce-e1d1-40ed-9d3f-242a1712c586,9347,6023,5006,TateBr00,8373,346,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uzpf58ijo44jfqakwv83",TAT140853,34534,32005441-5414-0853-a0c5-181942c7555f,2009.0,2009.0,NE,,18.0,WC,A01,Brandon,83,24.0
2012,NYJ,WR,,88,CUT,Patrick Turner,Patrick,Turner,1987-05-19,77.0,220.0,,00-0027059,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kcuw1vz8rorglzhomlvi",TUR634969,,32005455-5263-4969-fe9b-e8274dc3c525,2009.0,2009.0,MIA,,4.0,REG,A01,Patrick,87,25.0
2012,BLT,CB,,21,RES,Lardarius Webb,Lardarius,Webb,1985-10-12,70.0,182.0,Nicholls State,00-0027060,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ltgpknt9ianx6u1mqvrw",WEB229214,34539,32005745-4222-9214-93e8-67db654c123f,2009.0,2009.0,BLT,,6.0,REG,A01,Lardarius,88,26.0
2012,TEN,TE,,89,RES,Jared Cook,Jared,Cook,1987-04-07,77.0,248.0,South Carolina,00-0027061,12537,3b7a1409-d154-4e5c-8c94-9d4a0e0993c7,9353,5981,5012,CookJa02,8534,367,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cthoenebptadlu4g928v",COO152641,34540,3200434f-4f15-2641-bb32-32c02af1d6b5,2009.0,2009.0,TEN,,14.0,REG,A01,Jared,89,25.0
2012,ATL,CB,,21,ACT,Christopher Owens,Christopher,Owens,1986-12-01,69.0,180.0,San Jose State,00-0027062,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1m2wabzgfmfq1vz0xrx",OWE276284,34541,32004f57-4527-6284-6816-24dc61c939b6,2009.0,2009.0,ATL,,20.0,CON,A01,Christopher,90,25.0
2012,SEA,WR,,10,ACT,Deon Butler,Vincent,Butler,1986-01-04,70.0,182.0,,00-0027063,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxkz6mxnysnokddqabqf",BUT162030,,32004255-5416-2030-3575-73c0804f402b,2009.0,2009.0,SEA,,19.0,DIV,I01,Deon,91,26.0
2012,IND,CB,,25,RES,Jerraud Powers,Courtney,Powers,1987-07-19,70.0,187.0,Auburn,00-0027064,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/unsqbhzezntvfmuq3ihg",POW641973,34543,3200504f-5764-1973-1ddb-e21806fb3288,2009.0,2009.0,IND,,10.0,REG,I01,Jerraud,92,25.0
2012,TB,DT,,96,ACT,Corvey Irvin,Corvey,Irvin,1985-05-03,74.0,295.0,,00-0027065,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlbpyuzrkvj5xnutlmfl",IRV218894,,32004952-5621-8894-8d23-f21f68494bab,2009.0,2009.0,CAR,,17.0,REG,I01,Corvey,93,27.0
2012,TEN,CB,,29,ACT,Ryan Mouton,Ryan,Mouton,1986-09-23,69.0,184.0,,00-0027066,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iqy4hwh5jryfavaifzou",MOU618214,,32004d4f-5561-8214-d23c-cbcd4ba40055,2009.0,2009.0,TEN,,17.0,REG,I01,Ryan,94,25.0
2012,ARZ,SS,,49,ACT,Rashad Johnson,Julian,Johnson,1986-01-02,71.0,204.0,Alabama,00-0027067,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhqzxihe7l5k8vsrjwsw",JOH590218,34546,32004a4f-4859-0218-6a8f-c92ed7ea17b7,2009.0,2009.0,ARZ,,17.0,REG,A01,Rashad,95,26.0
2012,MIN,MLB,,58,ACT,Tyrone McKenzie,Tyrone,McKenzie,1985-12-11,74.0,245.0,,00-0027068,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yk4ipzi8v2y3k6azscms",MCK345043,,32004d43-4b34-5043-d751-7512789bd282,2009.0,2009.0,NE,,18.0,WC,I01,Tyrone,97,26.0
2012,ATL,TE,,86,ACT,Chase Coffman,Chase,Coffman,1986-11-10,78.0,250.0,,00-0027069,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwv9hxkrcbiqururrcuy",COF681801,,3200434f-4668-1801-efcd-8dcf391512cf,2009.0,2009.0,CIN,,20.0,CON,A01,Chase,98,25.0
2012,NYG,TE,,47,RES,Travis Beckum,Travis,Beckum,1987-01-24,75.0,234.0,,00-0027070,12532,5aa036c9-4585-4ec2-b655-9ec6b64203a1,,6036,5023,BeckTr00,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cuczipjmjbl2vuziaw2c",BEC798709,,32004245-4379-8709-27bc-b295c30260b6,2009.0,2009.0,NYG,,16.0,REG,I01,Travis,100,25.0
2012,SL,DT,,97,CUT,Darell Scott,Darell,Scott,1986-03-15,75.0,317.0,,00-0027073,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nsdohage1okb1nkmzblv",SCO234172,,32005343-4f23-4172-8b97-0dd0b12eedba,2009.0,2009.0,SL,,1.0,REG,I01,Darell,103,26.0
2012,CLV,OLB,,56,ACT,Kaluka Maiava,Kaluka,Maiava,1986-12-27,72.0,229.0,,00-0027074,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rccc18isxgtcppjs7g6d",MAI059326,,32004d41-4905-9326-892d-0301d80af339,2009.0,2009.0,CLV,,17.0,REG,A01,Kaluka,104,25.0
2012,JAX,WR,,80,ACT,Mike Thomas,Michael,Thomas,1987-06-04,68.0,198.0,,00-0027076,12598,12a3fce9-06e8-4c15-baaf-7abf9b9c8a98,,6027,5030,ThomMi01,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy4gw9swaxyfbzalqv8v",THO309019,,32005448-4f30-9019-eeeb-299cb24d23e6,2009.0,2009.0,JAX,,8.0,REG,A01,Mike,107,25.0
2012,DET,WR,,19,ACT,Mike Thomas,Michael,Thomas,1987-06-04,68.0,198.0,,00-0027076,12598,12a3fce9-06e8-4c15-baaf-7abf9b9c8a98,,6027,5030,ThomMi01,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cy4gw9swaxyfbzalqv8v",THO309019,,32005448-4f30-9019-eeeb-299cb24d23e6,2009.0,2009.0,JAX,,17.0,REG,A01,Mike,107,25.0
2012,MIA,WR,,82,ACT,Brian Hartline,Brian,Hartline,1986-11-22,74.0,199.0,Ohio State,00-0027077,12568,24a6423a-0c3f-4cfb-b25a-fc05c04c9f7f,9372,6114,5031,HartBr00,8330,339,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vuqaw5utqkgyqtp7hwbu",HAR725593,34559,32004841-5272-5593-7ecd-e0400b86b7a9,2009.0,2009.0,MIA,,17.0,REG,A01,Brian,108,25.0
2012,GB,G,,70,ACT,T.J. Lang,Thomas,Lang,1987-09-20,76.0,318.0,Eastern Michigan,00-0027078,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rxh89oktoztpaa7urg76",LAN483492,34560,32004c41-4e48-3492-dbcd-a9bbd30f71cc,2009.0,2009.0,GB,,19.0,DIV,A01,T.J.,109,24.0
2012,DAL,OLB,,57,ACT,Victor Butler,Victor,Butler,1987-07-29,74.0,245.0,,00-0027079,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbwn8mfbcwlhc8gee074",BUT604556,,32004255-5460-4556-4733-22da1f766b11,2009.0,2009.0,DAL,,17.0,REG,A01,Victor,110,25.0
2012,OAK,RB,,25,ACT,Mike Goodson,Michael,Goodson,1987-05-23,72.0,210.0,,00-0027080,12499,7e413ee7-e01c-4f5a-8e12-b7587e88e653,,6008,5034,GoodMi00,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpaxi8jg2qqau741mn1q",GOO579925,,3200474f-4f57-9925-abd3-94894dbd3981,2009.0,2009.0,CAR,,17.0,REG,A01,Mike,111,25.0
2012,HST,SS,,29,ACT,Glover Quin,Glover,Quin,1986-01-15,72.0,207.0,New Mexico,00-0027081,12716,adc1b9ae-0b59-4399-bfba-959f694dde3d,9376,6217,5035,QuinGl99,8593,375,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ei3tqugetowcz2ix3o2p",QUI360604,34563,32005155-4936-0604-34b1-ea9a6a37750f,2009.0,2009.0,HST,,19.0,DIV,A01,Glover,112,26.0
2012,SD,DE,,92,RES,Vaughn Martin,Vaughn,Martin,1986-04-18,76.0,297.0,,00-0027082,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zp75hqrbygyebhe4aawr",MAR748944,,32004d41-5274-8944-40c2-847f70fe09e6,2009.0,2009.0,SD,,14.0,REG,A01,Vaughn,113,26.0
2012,DEN,SS,,30,ACT,David Bruton,David,Bruton,1987-07-23,74.0,217.0,,00-0027083,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fbvirolakhlptilkzahw",BRU814462,,32004252-5581-4462-b34b-d77ca44a0386,2009.0,2009.0,DEN,,19.0,DIV,A01,David,114,25.0
2012,DET,DT,,91,RES,Sammie Lee Hill,Sammie,Hill,1986-11-08,76.0,329.0,Stillman,00-0027084,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z2eyhttnaitmtugne751",HIL580262,34566,32004849-4c58-0262-e2f3-8408f3d15aae,2009.0,2009.0,DET,,16.0,REG,A01,Sammie Lee,115,25.0
2012,CAR,WR,,83,ACT,Louis Murphy,Louis,Murphy,1987-05-11,74.0,200.0,Florida,00-0027089,12585,89fab76c-282e-4bd9-b281-8603da9f8424,9388,6021,5048,MurpLo00,8777,396,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rivj8wgktddc22qdtpsn",MUR517212,34575,32004d55-5251-7212-6b2a-0388ca8f5c48,2009.0,2009.0,OAK,,17.0,REG,A01,Louis,124,25.0
2012,ATL,DE,,90,ACT,Lawrence Sidbury,Lawrence,Sidbury,1986-02-06,75.0,261.0,Richmond,00-0027090,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zofjb3lnqjzf2qwu04ne",SID063890,34576,32005349-4406-3890-409d-55efda3e6a1c,2009.0,2009.0,ATL,,20.0,CON,I01,Lawrence,125,26.0
2012,IND,WR,,17,RES,Austin Collie,Austin,Collie,1985-11-11,72.0,204.0,,00-0027092,12561,bfcfaabe-6058-4420-8179-bc21f40b0ceb,,5979,5051,CollAu00,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eux50ombnqizgxlh2fdy",COL397342,,3200434f-4c39-7342-b4e0-9d91efb7154c,2009.0,2009.0,IND,,3.0,REG,A01,Austin,127,26.0
2012,NYG,RB,,35,RES,Andre Brown,Andre,Brown,1986-12-15,72.0,227.0,,00-0027094,12490,53747116-98f0-4405-91da-f25b1d938813,,6005,5053,BrowAn03,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ttxme2j6sztztjd1wmfh",BRO251022,,32004252-4f25-1022-abfa-814ab2df95f6,2009.0,2009.0,NYG,,12.0,REG,A01,Andre,129,25.0
2012,IND,G,,73,ACT,Seth Olsen,Seth,Olsen,1985-12-17,77.0,305.0,,00-0027096,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/weq43xl7gyicggoteboo",OLS327015,,32004f4c-5332-7015-9836-9817a6c130d6,2009.0,2009.0,DEN,,18.0,WC,A01,Seth,132,26.0
2012,SD,G,,69,ACT,Tyronne Green,Tyronne,Green,1986-04-06,74.0,316.0,Auburn,00-0027097,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rub7cibqws1pz7qtrqms",GRE369907,34584,32004752-4536-9907-d85d-839bc0677f42,2009.0,2009.0,SD,,17.0,REG,A01,Tyronne,133,26.0
2012,MIN,T,,78,ACT,Troy Kropog,Troy,Kropog,1986-07-31,78.0,308.0,,00-0027099,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csdz6czdxqjasqvcrbkq",KRO579771,,32004b52-4f57-9771-fd2c-b5032bfb62b6,2009.0,2009.0,TEN,,18.0,WC,I01,Troy,135,26.0
2012,TEN,T,,70,ACT,Troy Kropog,Troy,Kropog,1986-07-31,78.0,308.0,,00-0027099,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csdz6czdxqjasqvcrbkq",KRO579771,,32004b52-4f57-9771-fd2c-b5032bfb62b6,2009.0,2009.0,TEN,,1.0,REG,A01,Troy,135,26.0
2012,BUF,C,,74,RES,Colin Brown,Colin,Brown,1985-08-29,79.0,326.0,,00-0027101,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cdpgjsozdmyqqjssanq5",BRO356899,,32004252-4f35-6899-43fb-8fdfcba2439b,2009.0,2009.0,KC,,5.0,REG,A01,Colin,139,27.0
2012,CIN,P,,10,ACT,Kevin Huber,Kevin,Huber,1985-07-16,73.0,212.0,Cincinnati,00-0027103,12669,d14302ef-0224-4c92-961a-6d10452936ff,9406,7087,5066,HubeKe20,8433,353,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yrd8jgpvefr8jvu7oejg",HUB689771,34593,32004855-4268-9771-ea36-7d1952b010f7,2009.0,2009.0,CIN,,18.0,WC,A01,Kevin,142,27.0
2012,TEN,FB,,45,ACT,Quinn Johnson,Quinn,Johnson,1986-09-30,73.0,263.0,,00-0027106,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/makegk0c7fmgnupad0kc",JOH585268,,32004a4f-4858-5268-63ff-811af96655ea,2009.0,2009.0,GB,,17.0,REG,A01,Quinn,145,25.0
2012,MIN,MLB,,54,ACT,Jasper Brinkley,Jasper,Brinkley,1985-07-12,73.0,252.0,,00-0027108,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hludx9z8ofha7moa4vkg",BRI423678,,32004252-4942-3678-c59f-970ff13c2c3d,2009.0,2009.0,MIN,,18.0,WC,A01,Jasper,150,27.0
2012,HST,FB,,86,ACT,James Casey,James,Casey,1984-09-22,75.0,240.0,Rice,00-0027109,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atra5outunyi3dikmjez",CAS214381,34603,32004341-5321-4381-1ad1-e8b77f26d54e,2009.0,2009.0,HST,,19.0,DIV,A01,James,152,27.0
